State,County,Lithium mcg/L,Primary water use
ALABAMA,BALDWIN,3.5,PUBLIC SUPPLY
ALABAMA,BALDWIN,1.0,IRRIGATION
ALABAMA,BALDWIN,1.0,DOMESTIC
ALABAMA,BALDWIN,1.0,INDUSTRIAL
ALABAMA,BALDWIN,0.8,DOMESTIC
ALABAMA,BALDWIN,0.6,RECREATION
ALABAMA,ESCAMBIA,0.8,PUBLIC SUPPLY
ALABAMA,HOUSTON,1.0,UNUSED
ALABAMA,HOUSTON,0.5,DOMESTIC
ALABAMA,HOUSTON,0.3,UNUSED
ALABAMA,HOUSTON,0.2,UNUSED
ARIZONA,MARICOPA,380.0,DOMESTIC
ARIZONA,MARICOPA,173.2,DOMESTIC
ARIZONA,MARICOPA,160.6,STOCK
ARIZONA,MARICOPA,152.5,DOMESTIC
ARIZONA,MARICOPA,150.3,IRRIGATION
ARIZONA,MARICOPA,122.8,INDUSTRIAL
ARIZONA,MARICOPA,114.2,IRRIGATION
ARIZONA,MARICOPA,109.3,DOMESTIC
ARIZONA,MARICOPA,94.7,STOCK
ARIZONA,MARICOPA,79.4,STOCK
ARIZONA,MARICOPA,71.2,DOMESTIC
ARIZONA,MARICOPA,69.6,DOMESTIC
ARIZONA,MARICOPA,58.9,DOMESTIC
ARIZONA,MARICOPA,57.1,IRRIGATION
ARIZONA,MARICOPA,54.9,IRRIGATION
ARIZONA,MARICOPA,54.0,IRRIGATION
ARIZONA,MARICOPA,47.7,DOMESTIC
ARIZONA,MARICOPA,45.8,INDUSTRIAL
ARIZONA,MARICOPA,45.6,DOMESTIC
ARIZONA,MARICOPA,45.5,STOCK
ARIZONA,MARICOPA,43.9,STOCK
ARIZONA,MARICOPA,38.5,DOMESTIC
ARIZONA,MARICOPA,34.3,UNUSED
ARIZONA,MARICOPA,30.0,PUBLIC SUPPLY
ARIZONA,MARICOPA,26.6,DOMESTIC
ARIZONA,MARICOPA,24.3,IRRIGATION
ARIZONA,MARICOPA,21.2,STOCK
ARIZONA,MARICOPA,20.4,DOMESTIC
ARIZONA,MARICOPA,19.6,DOMESTIC
ARIZONA,MARICOPA,18.7,DEWATER
ARIZONA,MARICOPA,16.4,PUBLIC SUPPLY
ARIZONA,MARICOPA,12.3,DOMESTIC
ARIZONA,MARICOPA,11.7,DOMESTIC
ARIZONA,MARICOPA,10.9,PUBLIC SUPPLY
ARIZONA,MARICOPA,2.0,DOMESTIC
CALIFORNIA,BUTTE,19.8,DOMESTIC
CALIFORNIA,BUTTE,2.3,DOMESTIC
CALIFORNIA,BUTTE,1.0,DOMESTIC
CALIFORNIA,BUTTE,0.8,UNUSED
CALIFORNIA,BUTTE,0.7,UNUSED
CALIFORNIA,BUTTE,0.7,UNUSED
CALIFORNIA,BUTTE,0.4,UNUSED
CALIFORNIA,COLUSA,101.6,UNUSED
CALIFORNIA,COLUSA,31.2,UNUSED
CALIFORNIA,COLUSA,26.1,UNUSED
CALIFORNIA,COLUSA,19.7,UNUSED
CALIFORNIA,COLUSA,9.0,PUBLIC SUPPLY
CALIFORNIA,DEL NORTE,2.4,INSTITUTIONAL
CALIFORNIA,DEL NORTE,1.2,STOCK
CALIFORNIA,DEL NORTE,1.0,PUBLIC SUPPLY
CALIFORNIA,DEL NORTE,1.0,PUBLIC SUPPLY
CALIFORNIA,DEL NORTE,1.0,IRRIGATION
CALIFORNIA,DEL NORTE,1.0,PUBLIC SUPPLY
CALIFORNIA,FRESNO,38.0,DOMESTIC
CALIFORNIA,FRESNO,25.0,DOMESTIC
CALIFORNIA,FRESNO,23.8,DOMESTIC
CALIFORNIA,FRESNO,18.8,DOMESTIC
CALIFORNIA,FRESNO,13.7,DOMESTIC
CALIFORNIA,FRESNO,13.3,DOMESTIC
CALIFORNIA,FRESNO,8.1,DOMESTIC
CALIFORNIA,FRESNO,8.1,DOMESTIC
CALIFORNIA,FRESNO,6.5,DOMESTIC
CALIFORNIA,FRESNO,6.0,UNUSED
CALIFORNIA,FRESNO,5.1,DOMESTIC
CALIFORNIA,FRESNO,5.1,DOMESTIC
CALIFORNIA,FRESNO,4.4,UNUSED
CALIFORNIA,FRESNO,3.4,DOMESTIC
CALIFORNIA,FRESNO,3.0,UNUSED
CALIFORNIA,FRESNO,2.7,DOMESTIC
CALIFORNIA,FRESNO,2.7,DOMESTIC
CALIFORNIA,FRESNO,2.7,DOMESTIC
CALIFORNIA,FRESNO,2.7,DOMESTIC
CALIFORNIA,FRESNO,2.5,DOMESTIC
CALIFORNIA,FRESNO,2.0,DOMESTIC
CALIFORNIA,FRESNO,1.9,UNUSED
CALIFORNIA,FRESNO,1.7,DOMESTIC
CALIFORNIA,FRESNO,1.6,DOMESTIC
CALIFORNIA,FRESNO,1.4,UNUSED
CALIFORNIA,FRESNO,0.8,DOMESTIC
CALIFORNIA,FRESNO,0.7,DOMESTIC
CALIFORNIA,FRESNO,0.6,UNUSED
CALIFORNIA,FRESNO,0.6,DOMESTIC
CALIFORNIA,FRESNO,0.5,DOMESTIC
CALIFORNIA,GLENN,23.3,UNUSED
CALIFORNIA,GLENN,19.9,UNUSED
CALIFORNIA,GLENN,18.9,UNUSED
CALIFORNIA,GLENN,18.3,UNUSED
CALIFORNIA,GLENN,14.3,UNUSED
CALIFORNIA,GLENN,11.5,UNUSED
CALIFORNIA,GLENN,2.5,UNUSED
CALIFORNIA,GLENN,1.0,UNUSED
CALIFORNIA,GLENN,0.8,UNUSED
CALIFORNIA,GLENN,0.6,UNUSED
CALIFORNIA,HUMBOLDT,9.2,DOMESTIC
CALIFORNIA,HUMBOLDT,9.1,INDUSTRIAL
CALIFORNIA,HUMBOLDT,8.3,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,7.2,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,7.1,IRRIGATION
CALIFORNIA,HUMBOLDT,5.2,DOMESTIC
CALIFORNIA,HUMBOLDT,4.6,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,4.1,DOMESTIC
CALIFORNIA,HUMBOLDT,3.7,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,3.3,DOMESTIC
CALIFORNIA,HUMBOLDT,3.2,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,3.2,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,2.9,INDUSTRIAL
CALIFORNIA,HUMBOLDT,2.5,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,1.6,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,1.5,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,1.2,IRRIGATION
CALIFORNIA,HUMBOLDT,0.8,PUBLIC SUPPLY
CALIFORNIA,HUMBOLDT,0.4,PUBLIC SUPPLY
CALIFORNIA,KERN,14.8,DOMESTIC
CALIFORNIA,KERN,11.5,DOMESTIC
CALIFORNIA,KERN,10.1,DOMESTIC
CALIFORNIA,KERN,6.2,DOMESTIC
CALIFORNIA,KERN,4.4,DOMESTIC
CALIFORNIA,KERN,1.2,DOMESTIC
CALIFORNIA,KINGS,14.8,DOMESTIC
CALIFORNIA,KINGS,3.8,DOMESTIC
CALIFORNIA,KINGS,3.1,DOMESTIC
CALIFORNIA,KINGS,1.5,DOMESTIC
CALIFORNIA,KINGS,0.3,DOMESTIC
CALIFORNIA,LAKE,131.5,PUBLIC SUPPLY
CALIFORNIA,LAKE,87.3,DOMESTIC
CALIFORNIA,LAKE,19.0,PUBLIC SUPPLY
CALIFORNIA,LAKE,5.3,IRRIGATION
CALIFORNIA,LAKE,4.2,DOMESTIC
CALIFORNIA,LAKE,3.9,PUBLIC SUPPLY
CALIFORNIA,LAKE,3.3,IRRIGATION
CALIFORNIA,LAKE,1.7,PUBLIC SUPPLY
CALIFORNIA,LAKE,1.5,PUBLIC SUPPLY
CALIFORNIA,LOS ANGELES,0.5,PUBLIC SUPPLY
CALIFORNIA,LOS ANGELES,0.5,PUBLIC SUPPLY
CALIFORNIA,LOS ANGELES,0.4,PUBLIC SUPPLY
CALIFORNIA,MADERA,15.3,DOMESTIC
CALIFORNIA,MADERA,12.2,DOMESTIC
CALIFORNIA,MADERA,9.7,DOMESTIC
CALIFORNIA,MADERA,7.3,DOMESTIC
CALIFORNIA,MADERA,2.1,DOMESTIC
CALIFORNIA,MADERA,2.0,DOMESTIC
CALIFORNIA,MADERA,1.5,DOMESTIC
CALIFORNIA,MADERA,0.8,DOMESTIC
CALIFORNIA,MENDOCINO,8.1,DOMESTIC
CALIFORNIA,MENDOCINO,7.1,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,6.6,IRRIGATION
CALIFORNIA,MENDOCINO,6.4,DOMESTIC
CALIFORNIA,MENDOCINO,6.1,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,5.1,DOMESTIC
CALIFORNIA,MENDOCINO,4.6,IRRIGATION
CALIFORNIA,MENDOCINO,4.1,DOMESTIC
CALIFORNIA,MENDOCINO,3.6,DOMESTIC
CALIFORNIA,MENDOCINO,2.7,IRRIGATION
CALIFORNIA,MENDOCINO,2.5,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,2.2,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,1.9,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,1.5,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,1.4,DOMESTIC
CALIFORNIA,MENDOCINO,1.2,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,1.0,UNUSED
CALIFORNIA,MENDOCINO,0.9,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,0.8,DOMESTIC
CALIFORNIA,MENDOCINO,0.8,PUBLIC SUPPLY
CALIFORNIA,MENDOCINO,0.6,DOMESTIC
CALIFORNIA,MERCED,12.1,DOMESTIC
CALIFORNIA,MERCED,11.3,DOMESTIC
CALIFORNIA,MERCED,9.1,DOMESTIC
CALIFORNIA,MERCED,7.7,DOMESTIC
CALIFORNIA,MERCED,7.2,UNUSED
CALIFORNIA,MERCED,6.0,DOMESTIC
CALIFORNIA,MERCED,5.5,DOMESTIC
CALIFORNIA,MERCED,5.0,DOMESTIC
CALIFORNIA,MERCED,4.9,UNUSED
CALIFORNIA,MERCED,4.4,UNUSED
CALIFORNIA,MERCED,4.2,DOMESTIC
CALIFORNIA,MERCED,4.0,DOMESTIC
CALIFORNIA,MERCED,2.8,DOMESTIC
CALIFORNIA,MERCED,2.4,DOMESTIC
CALIFORNIA,MERCED,2.0,DOMESTIC
CALIFORNIA,MERCED,0.8,DOMESTIC
CALIFORNIA,NAPA,28.2,IRRIGATION
CALIFORNIA,ORANGE,92.2,UNUSED
CALIFORNIA,ORANGE,90.0,UNUSED
CALIFORNIA,ORANGE,61.4,UNUSED
CALIFORNIA,ORANGE,57.7,UNUSED
CALIFORNIA,ORANGE,42.7,UNUSED
CALIFORNIA,ORANGE,25.3,UNUSED
CALIFORNIA,ORANGE,18.4,UNUSED
CALIFORNIA,ORANGE,16.0,UNUSED
CALIFORNIA,ORANGE,15.6,UNUSED
CALIFORNIA,ORANGE,15.3,UNUSED
CALIFORNIA,ORANGE,14.6,UNUSED
CALIFORNIA,ORANGE,12.6,IRRIGATION
CALIFORNIA,ORANGE,10.9,UNUSED
CALIFORNIA,ORANGE,10.1,PUBLIC SUPPLY
CALIFORNIA,ORANGE,10.1,PUBLIC SUPPLY
CALIFORNIA,ORANGE,9.2,UNUSED
CALIFORNIA,ORANGE,8.9,PUBLIC SUPPLY
CALIFORNIA,ORANGE,8.4,PUBLIC SUPPLY
CALIFORNIA,ORANGE,7.6,PUBLIC SUPPLY
CALIFORNIA,ORANGE,7.5,UNUSED
CALIFORNIA,ORANGE,7.3,UNUSED
CALIFORNIA,ORANGE,6.9,UNUSED
CALIFORNIA,ORANGE,6.8,DOMESTIC
CALIFORNIA,ORANGE,6.7,UNUSED
CALIFORNIA,ORANGE,6.6,PUBLIC SUPPLY
CALIFORNIA,ORANGE,6.6,DOMESTIC
CALIFORNIA,ORANGE,6.5,UNUSED
CALIFORNIA,ORANGE,6.3,PUBLIC SUPPLY
CALIFORNIA,ORANGE,6.2,UNUSED
CALIFORNIA,ORANGE,5.7,UNUSED
CALIFORNIA,ORANGE,5.6,UNUSED
CALIFORNIA,ORANGE,5.3,PUBLIC SUPPLY
CALIFORNIA,ORANGE,5.2,PUBLIC SUPPLY
CALIFORNIA,ORANGE,5.2,PUBLIC SUPPLY
CALIFORNIA,ORANGE,5.1,UNUSED
CALIFORNIA,ORANGE,5.1,PUBLIC SUPPLY
CALIFORNIA,ORANGE,4.7,UNUSED
CALIFORNIA,ORANGE,4.3,UNUSED
CALIFORNIA,ORANGE,3.9,PUBLIC SUPPLY
CALIFORNIA,ORANGE,3.5,UNUSED
CALIFORNIA,ORANGE,3.4,IRRIGATION
CALIFORNIA,ORANGE,3.4,DOMESTIC
CALIFORNIA,ORANGE,3.4,PUBLIC SUPPLY
CALIFORNIA,ORANGE,1.3,PUBLIC SUPPLY
CALIFORNIA,PLACER,6.4,IRRIGATION
CALIFORNIA,PLACER,1.0,DOMESTIC
CALIFORNIA,PLACER,0.8,DOMESTIC
CALIFORNIA,RIVERSIDE,78.4,IRRIGATION
CALIFORNIA,RIVERSIDE,27.5,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,27.5,DOMESTIC
CALIFORNIA,RIVERSIDE,24.0,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,17.7,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,17.3,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,16.7,IRRIGATION
CALIFORNIA,RIVERSIDE,11.4,IRRIGATION
CALIFORNIA,RIVERSIDE,10.5,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,10.0,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,9.5,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,9.0,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,8.8,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,8.5,IRRIGATION
CALIFORNIA,RIVERSIDE,8.2,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,6.8,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,6.3,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,5.5,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,5.1,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,4.4,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,4.2,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,3.6,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,3.2,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,2.8,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,2.3,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,2.1,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,2.0,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,1.6,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,1.6,PUBLIC SUPPLY
CALIFORNIA,RIVERSIDE,1.0,PUBLIC SUPPLY
CALIFORNIA,SACRAMENTO,10.6,UNUSED
CALIFORNIA,SACRAMENTO,8.2,UNUSED
CALIFORNIA,SACRAMENTO,3.6,DOMESTIC
CALIFORNIA,SACRAMENTO,3.0,UNUSED
CALIFORNIA,SACRAMENTO,3.0,DOMESTIC
CALIFORNIA,SACRAMENTO,2.6,UNUSED
CALIFORNIA,SACRAMENTO,2.2,DOMESTIC
CALIFORNIA,SACRAMENTO,1.7,UNUSED
CALIFORNIA,SACRAMENTO,1.7,UNUSED
CALIFORNIA,SACRAMENTO,1.7,UNUSED
CALIFORNIA,SACRAMENTO,1.5,UNUSED
CALIFORNIA,SACRAMENTO,1.5,UNUSED
CALIFORNIA,SACRAMENTO,1.2,UNUSED
CALIFORNIA,SACRAMENTO,1.2,UNUSED
CALIFORNIA,SACRAMENTO,1.1,UNUSED
CALIFORNIA,SACRAMENTO,1.1,UNUSED
CALIFORNIA,SACRAMENTO,1.1,UNUSED
CALIFORNIA,SACRAMENTO,1.1,UNUSED
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,1.0,DOMESTIC
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,1.0,DOMESTIC
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,1.0,UNUSED
CALIFORNIA,SACRAMENTO,0.9,DOMESTIC
CALIFORNIA,SACRAMENTO,0.9,UNUSED
CALIFORNIA,SACRAMENTO,0.9,UNUSED
CALIFORNIA,SACRAMENTO,0.7,UNUSED
CALIFORNIA,SACRAMENTO,0.7,UNUSED
CALIFORNIA,SACRAMENTO,0.6,UNUSED
CALIFORNIA,SACRAMENTO,0.6,UNUSED
CALIFORNIA,SACRAMENTO,0.5,UNUSED
CALIFORNIA,SACRAMENTO,0.5,IRRIGATION
CALIFORNIA,SAN BERNARDINO,7.8,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,6.2,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,6.2,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,4.5,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,3.8,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,3.7,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,3.5,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,2.3,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,1.7,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,1.5,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,1.2,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.8,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.6,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.6,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.5,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.4,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.3,PUBLIC SUPPLY
CALIFORNIA,SAN BERNARDINO,0.3,PUBLIC SUPPLY
CALIFORNIA,SAN JOAQUIN,8.8,DOMESTIC
CALIFORNIA,SAN JOAQUIN,5.2,DOMESTIC
CALIFORNIA,SAN JOAQUIN,5.1,DOMESTIC
CALIFORNIA,SAN JOAQUIN,4.3,DOMESTIC
CALIFORNIA,SAN JOAQUIN,4.2,DOMESTIC
CALIFORNIA,SAN JOAQUIN,4.2,DOMESTIC
CALIFORNIA,SAN JOAQUIN,3.2,DOMESTIC
CALIFORNIA,SAN JOAQUIN,2.9,UNUSED
CALIFORNIA,SAN JOAQUIN,2.5,DOMESTIC
CALIFORNIA,SAN JOAQUIN,2.2,DOMESTIC
CALIFORNIA,SAN JOAQUIN,1.6,DOMESTIC
CALIFORNIA,SAN JOAQUIN,1.4,DOMESTIC
CALIFORNIA,SAN JOAQUIN,0.7,DOMESTIC
CALIFORNIA,SAN JOAQUIN,0.5,DOMESTIC
CALIFORNIA,SAN JOAQUIN,0.5,DOMESTIC
CALIFORNIA,STANISLAUS,18.4,DOMESTIC
CALIFORNIA,STANISLAUS,14.9,DOMESTIC
CALIFORNIA,STANISLAUS,12.7,DOMESTIC
CALIFORNIA,STANISLAUS,11.8,DOMESTIC
CALIFORNIA,STANISLAUS,10.6,DOMESTIC
CALIFORNIA,STANISLAUS,10.4,UNUSED
CALIFORNIA,STANISLAUS,10.0,DOMESTIC
CALIFORNIA,STANISLAUS,9.6,UNUSED
CALIFORNIA,STANISLAUS,9.2,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,8.5,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,8.3,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,7.6,UNUSED
CALIFORNIA,STANISLAUS,6.4,DOMESTIC
CALIFORNIA,STANISLAUS,6.4,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,5.5,DOMESTIC
CALIFORNIA,STANISLAUS,5.5,DOMESTIC
CALIFORNIA,STANISLAUS,5.4,DOMESTIC
CALIFORNIA,STANISLAUS,5.3,DOMESTIC
CALIFORNIA,STANISLAUS,5.1,DOMESTIC
CALIFORNIA,STANISLAUS,4.9,DOMESTIC
CALIFORNIA,STANISLAUS,4.7,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,4.6,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.6,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.4,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.4,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.4,DOMESTIC
CALIFORNIA,STANISLAUS,3.3,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.2,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,3.0,DOMESTIC
CALIFORNIA,STANISLAUS,3.0,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,2.7,DOMESTIC
CALIFORNIA,STANISLAUS,2.5,DOMESTIC
CALIFORNIA,STANISLAUS,2.0,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,1.6,PUBLIC SUPPLY
CALIFORNIA,STANISLAUS,1.4,DOMESTIC
CALIFORNIA,STANISLAUS,1.3,PUBLIC SUPPLY
CALIFORNIA,SUTTER,4.3,DOMESTIC
CALIFORNIA,SUTTER,3.8,DOMESTIC
CALIFORNIA,SUTTER,3.3,UNUSED
CALIFORNIA,SUTTER,2.2,DOMESTIC
CALIFORNIA,SUTTER,1.7,DOMESTIC
CALIFORNIA,SUTTER,1.1,UNUSED
CALIFORNIA,SUTTER,1.0,DOMESTIC
CALIFORNIA,SUTTER,1.0,DOMESTIC
CALIFORNIA,SUTTER,1.0,DOMESTIC
CALIFORNIA,SUTTER,1.0,DOMESTIC
CALIFORNIA,SUTTER,0.9,UNUSED
CALIFORNIA,SUTTER,0.8,DOMESTIC
CALIFORNIA,SUTTER,0.6,DOMESTIC
CALIFORNIA,SUTTER,0.6,DOMESTIC
CALIFORNIA,SUTTER,0.6,DOMESTIC
CALIFORNIA,SUTTER,0.4,UNUSED
CALIFORNIA,TULARE,6.5,DOMESTIC
CALIFORNIA,TULARE,5.2,DOMESTIC
CALIFORNIA,TULARE,5.2,DOMESTIC
CALIFORNIA,TULARE,4.6,DOMESTIC
CALIFORNIA,TULARE,4.3,DOMESTIC
CALIFORNIA,TULARE,4.1,DOMESTIC
CALIFORNIA,TULARE,3.3,DOMESTIC
CALIFORNIA,TULARE,3.3,DOMESTIC
CALIFORNIA,TULARE,2.7,UNUSED
CALIFORNIA,TULARE,2.3,DOMESTIC
CALIFORNIA,TULARE,1.5,DOMESTIC
CALIFORNIA,TULARE,1.2,DOMESTIC
CALIFORNIA,TULARE,1.1,DOMESTIC
CALIFORNIA,TULARE,0.7,DOMESTIC
CALIFORNIA,TULARE,0.5,UNUSED
CALIFORNIA,TULARE,0.5,DOMESTIC
CALIFORNIA,YUBA,2.9,DOMESTIC
CALIFORNIA,YUBA,1.0,DOMESTIC
COLORADO,ADAMS,137.3,UNUSED
COLORADO,ADAMS,131.9,UNUSED
COLORADO,ADAMS,124.6,UNUSED
COLORADO,ADAMS,109.2,UNUSED
COLORADO,ADAMS,95.1,UNUSED
COLORADO,ADAMS,92.2,UNUSED
COLORADO,ADAMS,92.1,UNUSED
COLORADO,ADAMS,91.4,UNUSED
COLORADO,ADAMS,88.6,UNUSED
COLORADO,ADAMS,48.4,DOMESTIC
COLORADO,ADAMS,46.7,UNUSED
COLORADO,ADAMS,39.4,UNUSED
COLORADO,ADAMS,32.4,UNUSED
COLORADO,ADAMS,28.7,UNUSED
COLORADO,ADAMS,27.6,UNUSED
COLORADO,ADAMS,27.0,UNUSED
COLORADO,ADAMS,25.2,DOMESTIC
COLORADO,ADAMS,24.8,UNUSED
COLORADO,ADAMS,23.5,UNUSED
COLORADO,ADAMS,19.9,UNUSED
COLORADO,ADAMS,19.5,UNUSED
COLORADO,ADAMS,18.7,UNUSED
COLORADO,ADAMS,18.6,DOMESTIC
COLORADO,ADAMS,18.4,DOMESTIC
COLORADO,ADAMS,18.3,UNUSED
COLORADO,ADAMS,16.9,UNUSED
COLORADO,ADAMS,16.8,DOMESTIC
COLORADO,ADAMS,16.2,UNUSED
COLORADO,ADAMS,13.9,UNUSED
COLORADO,ADAMS,11.9,UNUSED
COLORADO,ADAMS,11.5,UNUSED
COLORADO,ADAMS,11.2,UNUSED
COLORADO,ADAMS,10.6,UNUSED
COLORADO,ADAMS,10.0,DOMESTIC
COLORADO,ALAMOSA,33.0,UNUSED
COLORADO,ALAMOSA,10.2,UNUSED
COLORADO,ALAMOSA,7.4,UNUSED
COLORADO,ALAMOSA,6.8,UNUSED
COLORADO,ALAMOSA,4.6,UNUSED
COLORADO,ALAMOSA,3.8,UNUSED
COLORADO,ALAMOSA,3.7,UNUSED
COLORADO,ALAMOSA,3.1,UNUSED
COLORADO,ALAMOSA,3.0,UNUSED
COLORADO,ALAMOSA,2.4,UNUSED
COLORADO,ALAMOSA,1.9,UNUSED
COLORADO,ARAPAHOE,74.7,UNUSED
COLORADO,ARAPAHOE,69.9,UNUSED
COLORADO,ARAPAHOE,66.6,UNUSED
COLORADO,ARAPAHOE,53.8,UNUSED
COLORADO,ARAPAHOE,47.5,UNUSED
COLORADO,ARAPAHOE,43.2,UNUSED
COLORADO,ARAPAHOE,41.6,UNUSED
COLORADO,ARAPAHOE,31.2,UNUSED
COLORADO,ARAPAHOE,29.1,UNUSED
COLORADO,ARAPAHOE,28.6,UNUSED
COLORADO,ARAPAHOE,28.2,DOMESTIC
COLORADO,ARAPAHOE,27.0,UNUSED
COLORADO,ARAPAHOE,25.6,DOMESTIC
COLORADO,ARAPAHOE,22.6,UNUSED
COLORADO,ARAPAHOE,21.2,PUBLIC SUPPLY
COLORADO,ARAPAHOE,21.0,UNUSED
COLORADO,ARAPAHOE,19.9,UNUSED
COLORADO,ARAPAHOE,19.1,DOMESTIC
COLORADO,ARAPAHOE,16.7,DOMESTIC
COLORADO,ARAPAHOE,15.8,UNUSED
COLORADO,ARAPAHOE,15.7,UNUSED
COLORADO,ARAPAHOE,15.5,DOMESTIC
COLORADO,ARAPAHOE,15.3,DOMESTIC
COLORADO,ARAPAHOE,13.3,UNUSED
COLORADO,ARAPAHOE,13.1,UNUSED
COLORADO,ARAPAHOE,11.7,DOMESTIC
COLORADO,ARAPAHOE,11.6,UNUSED
COLORADO,ARAPAHOE,9.3,UNUSED
COLORADO,ARAPAHOE,8.7,DOMESTIC
COLORADO,ARAPAHOE,8.4,DOMESTIC
COLORADO,ARAPAHOE,7.2,PUBLIC SUPPLY
COLORADO,ARAPAHOE,6.0,UNUSED
COLORADO,ARAPAHOE,5.4,PUBLIC SUPPLY
COLORADO,CONEJOS,0.6,UNUSED
COLORADO,CONEJOS,0.6,UNUSED
COLORADO,CONEJOS,0.6,UNUSED
COLORADO,COSTILLA,5.5,UNUSED
COLORADO,DOUGLAS,131.2,UNUSED
COLORADO,DOUGLAS,82.4,UNUSED
COLORADO,DOUGLAS,68.2,UNUSED
COLORADO,DOUGLAS,67.6,UNUSED
COLORADO,DOUGLAS,62.9,UNUSED
COLORADO,DOUGLAS,37.3,UNUSED
COLORADO,DOUGLAS,35.2,DOMESTIC
COLORADO,DOUGLAS,35.1,STOCK
COLORADO,DOUGLAS,29.5,DOMESTIC
