State,County,Lithium mcg/L,Primary water use,county_fips
NEW JERSEY,MIDDLESEX,10.4,DOMESTIC,34023
NEW JERSEY,MIDDLESEX,4,DOMESTIC,34023
NEW JERSEY,OCEAN,0.6,DOMESTIC,34029
NEW JERSEY,OCEAN,0.6,DOMESTIC,34029
NEW JERSEY,OCEAN,0.6,DOMESTIC,34029
NEW JERSEY,OCEAN,0.6,DOMESTIC,34029
NEW JERSEY,OCEAN,0.4,DOMESTIC,34029
NEW JERSEY,OCEAN,0.3,DOMESTIC,34029
NEW JERSEY,SALEM,5.9,DOMESTIC,34033
NEW JERSEY,SUSSEX,16.2,DOMESTIC,34037
NEW JERSEY,SUSSEX,11.1,DOMESTIC,34037
NEW JERSEY,SUSSEX,3.2,DOMESTIC,34037
NEW JERSEY,SUSSEX,0.5,INSTITUTIONAL,34037
NEW JERSEY,WARREN,3.7,DOMESTIC,34041
NEW JERSEY,WARREN,3.5,PUBLIC SUPPLY,34041
NEW JERSEY,WARREN,2.8,DOMESTIC,34041
NEW MEXICO,BERNALILLO,200.3,UNUSED,35001
NEW MEXICO,BERNALILLO,185.6,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,148.5,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,130.9,UNUSED,35001
NEW MEXICO,BERNALILLO,122.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,119.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,116,UNUSED,35001
NEW MEXICO,BERNALILLO,103.2,UNUSED,35001
NEW MEXICO,BERNALILLO,100.2,UNUSED,35001
NEW MEXICO,BERNALILLO,93.8,UNUSED,35001
NEW MEXICO,BERNALILLO,90.5,UNUSED,35001
NEW MEXICO,BERNALILLO,87.4,UNUSED,35001
NEW MEXICO,BERNALILLO,81.7,UNUSED,35001
NEW MEXICO,BERNALILLO,72,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,62.1,UNUSED,35001
NEW MEXICO,BERNALILLO,61.4,UNUSED,35001
NEW MEXICO,BERNALILLO,58.2,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,58.1,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,57.8,UNUSED,35001
NEW MEXICO,BERNALILLO,57.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,57.4,UNUSED,35001
NEW MEXICO,BERNALILLO,56.4,UNUSED,35001
NEW MEXICO,BERNALILLO,55.2,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,53,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,51.1,UNUSED,35001
NEW MEXICO,BERNALILLO,49.7,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,49.7,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,48.8,UNUSED,35001
NEW MEXICO,BERNALILLO,48.6,UNUSED,35001
NEW MEXICO,BERNALILLO,47.1,UNUSED,35001
NEW MEXICO,BERNALILLO,43.2,UNUSED,35001
NEW MEXICO,BERNALILLO,41.1,UNUSED,35001
NEW MEXICO,BERNALILLO,38.3,UNUSED,35001
NEW MEXICO,BERNALILLO,35.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,33.6,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,32.7,UNUSED,35001
NEW MEXICO,BERNALILLO,31.7,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,30.2,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,29.8,UNUSED,35001
NEW MEXICO,BERNALILLO,21.4,UNUSED,35001
NEW MEXICO,BERNALILLO,19.7,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,19.6,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,17.2,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,16.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,16.5,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,16,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,15.5,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,12.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,12.8,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,10.9,PUBLIC SUPPLY,35001
NEW MEXICO,BERNALILLO,9.8,PUBLIC SUPPLY,35001
NEW MEXICO,CURRY,59.1,DOMESTIC,35009
NEW MEXICO,CURRY,52.6,DOMESTIC,35009
NEW MEXICO,DONA ANA,279.1,UNUSED,35013
NEW MEXICO,DONA ANA,245.9,UNUSED,35013
NEW MEXICO,DONA ANA,244.9,UNUSED,35013
NEW MEXICO,DONA ANA,241.3,UNUSED,35013
NEW MEXICO,DONA ANA,238.3,UNUSED,35013
NEW MEXICO,DONA ANA,232.9,UNUSED,35013
NEW MEXICO,DONA ANA,207.7,UNUSED,35013
NEW MEXICO,DONA ANA,187.2,UNUSED,35013
NEW MEXICO,DONA ANA,178.1,UNUSED,35013
NEW MEXICO,DONA ANA,169.6,UNUSED,35013
NEW MEXICO,DONA ANA,161.3,UNUSED,35013
NEW MEXICO,DONA ANA,146.1,UNUSED,35013
NEW MEXICO,DONA ANA,145.5,UNUSED,35013
NEW MEXICO,DONA ANA,139.9,UNUSED,35013
NEW MEXICO,DONA ANA,129.6,UNUSED,35013
NEW MEXICO,DONA ANA,123.3,UNUSED,35013
NEW MEXICO,DONA ANA,120.5,UNUSED,35013
NEW MEXICO,DONA ANA,100.3,UNUSED,35013
NEW MEXICO,DONA ANA,95.6,UNUSED,35013
NEW MEXICO,DONA ANA,94.1,UNUSED,35013
NEW MEXICO,DONA ANA,89.1,UNUSED,35013
NEW MEXICO,DONA ANA,50.3,UNUSED,35013
NEW MEXICO,DONA ANA,0.6,UNUSED,35013
NEW MEXICO,LEA,54.2,DOMESTIC,35025
NEW MEXICO,LEA,47.5,DOMESTIC,35025
NEW MEXICO,ROOSEVELT,85,DOMESTIC,35041
NEW MEXICO,ROOSEVELT,26.4,DOMESTIC,35041
NEW MEXICO,SANDOVAL,480.7,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,450.2,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,350.2,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,335.4,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,204.4,UNUSED,35043
NEW MEXICO,SANDOVAL,199,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,119,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,106.9,UNUSED,35043
NEW MEXICO,SANDOVAL,80.9,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,75.8,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,65.3,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,58.7,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,56.5,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,51.6,PUBLIC SUPPLY,35043
NEW MEXICO,SANDOVAL,37.4,PUBLIC SUPPLY,35043
NEW MEXICO,SIERRA,143.9,UNUSED,35051
NEW MEXICO,SIERRA,132.3,UNUSED,35051
NEW MEXICO,SIERRA,111.9,UNUSED,35051
NEW MEXICO,SIERRA,107.8,UNUSED,35051
NEW MEXICO,SIERRA,88.7,UNUSED,35051
NEW MEXICO,SIERRA,88.6,UNUSED,35051
NEW MEXICO,SIERRA,82.8,UNUSED,35051
NEW MEXICO,VALENCIA,125.3,UNUSED,35061
NEW MEXICO,VALENCIA,97,UNUSED,35061
NEW MEXICO,VALENCIA,76.1,UNUSED,35061
NEW MEXICO,VALENCIA,71.9,UNUSED,35061
NEW YORK,ALBANY,62.4,DOMESTIC,36001
NEW YORK,ALBANY,41.9,DOMESTIC,36001
NEW YORK,ALBANY,6.6,DOMESTIC,36001
NEW YORK,BROOME,0.2,DOMESTIC,36007
NEW YORK,DELAWARE,2,COMMERICIAL,36025
NEW YORK,DELAWARE,0.8,DOMESTIC,36025
NEW YORK,DELAWARE,0.6,DOMESTIC,36025
NEW YORK,DELAWARE,0.4,INSTITUTIONAL,36025
NEW YORK,DELAWARE,0.3,UNUSED,36025
NEW YORK,DELAWARE,0.3,DOMESTIC,36025
NEW YORK,NASSAU,0.6,UNUSED,36059
NEW YORK,NASSAU,0.6,UNUSED,36059
NEW YORK,NASSAU,0.6,UNUSED,36059
NEW YORK,NASSAU,0.5,UNUSED,36059
NEW YORK,NASSAU,0.5,UNUSED,36059
NEW YORK,NASSAU,0.4,UNUSED,36059
NEW YORK,ONEIDA,23.8,DOMESTIC,36065
NEW YORK,ONEIDA,18.7,DOMESTIC,36065
NEW YORK,ONEIDA,12.9,DOMESTIC,36065
NEW YORK,ONEIDA,10.4,DOMESTIC,36065
NEW YORK,ONEIDA,1.7,DOMESTIC,36065
NEW YORK,ORANGE,14.4,DOMESTIC,36071
NEW YORK,ORANGE,0.2,DOMESTIC,36071
NEW YORK,QUEENS,5.5,UNUSED,36081
NEW YORK,RENSSELAER,7.4,DOMESTIC,36083
NEW YORK,SARATOGA,115.1,DOMESTIC,36091
NEW YORK,SARATOGA,98.7,IRRIGATION,36091
NEW YORK,SARATOGA,76.1,DOMESTIC,36091
NEW YORK,SARATOGA,74.9,DOMESTIC,36091
NEW YORK,SARATOGA,42.1,DOMESTIC,36091
NEW YORK,SARATOGA,30.9,DOMESTIC,36091
NEW YORK,SARATOGA,13.8,DOMESTIC,36091
NEW YORK,SARATOGA,8.3,IRRIGATION,36091
NEW YORK,SARATOGA,8.1,DOMESTIC,36091
NEW YORK,SARATOGA,8,DOMESTIC,36091
NEW YORK,SARATOGA,5.2,DOMESTIC,36091
NEW YORK,SARATOGA,3.5,DOMESTIC,36091
NEW YORK,SARATOGA,1.5,DOMESTIC,36091
NEW YORK,SARATOGA,1,DOMESTIC,36091
NEW YORK,SARATOGA,0.9,DOMESTIC,36091
NEW YORK,SARATOGA,0.8,DOMESTIC,36091
NEW YORK,SCHENECTADY,28.5,IRRIGATION,36093
NEW YORK,SUFFOLK,4,UNUSED,36103
NEW YORK,SUFFOLK,2.9,UNUSED,36103
NEW YORK,SUFFOLK,1.2,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.6,UNUSED,36103
NEW YORK,SUFFOLK,0.5,UNUSED,36103
NEW YORK,SUFFOLK,0.4,UNUSED,36103
NEW YORK,SUFFOLK,0.4,UNUSED,36103
NEW YORK,SUFFOLK,0.4,UNUSED,36103
NEW YORK,SUFFOLK,0.3,UNUSED,36103
NEW YORK,SULLIVAN,0.4,DOMESTIC,36105
NEW YORK,ULSTER,16.8,DOMESTIC,36111
NEW YORK,ULSTER,6.7,DOMESTIC,36111
NEW YORK,WASHINGTON,19.5,DOMESTIC,36115
NORTH CAROLINA,ALAMANCE,4.8,DOMESTIC,37001
NORTH CAROLINA,BEAUFORT,44.7,UNUSED,37013
NORTH CAROLINA,BEAUFORT,27.9,UNUSED,37013
NORTH CAROLINA,BEAUFORT,12,UNUSED,37013
NORTH CAROLINA,BEAUFORT,6.5,UNUSED,37013
NORTH CAROLINA,BRUNSWICK,8.2,UNUSED,37019
NORTH CAROLINA,BRUNSWICK,4.5,UNUSED,37019
NORTH CAROLINA,CABARRUS,2.7,DOMESTIC,37025
NORTH CAROLINA,CARTERET,16.4,UNUSED,37031
NORTH CAROLINA,CARTERET,6.2,UNUSED,37031
NORTH CAROLINA,CARTERET,5.3,UNUSED,37031
NORTH CAROLINA,CARTERET,0.5,UNUSED,37031
NORTH CAROLINA,CASWELL,5.2,DOMESTIC,37033
NORTH CAROLINA,CASWELL,4.7,DOMESTIC,37033
NORTH CAROLINA,CHATHAM,4.7,DOMESTIC,37037
NORTH CAROLINA,CRAVEN,8,UNUSED,37049
NORTH CAROLINA,CRAVEN,5.2,UNUSED,37049
NORTH CAROLINA,CRAVEN,4.3,DOMESTIC,37049
NORTH CAROLINA,CRAVEN,1.6,UNUSED,37049
NORTH CAROLINA,CURRITUCK,8.9,UNUSED,37053
NORTH CAROLINA,DAVIDSON,2.8,DOMESTIC,37057
NORTH CAROLINA,DUPLIN,6,UNUSED,37061
NORTH CAROLINA,DUPLIN,2,UNUSED,37061
NORTH CAROLINA,DURHAM,2.1,DOMESTIC,37063
NORTH CAROLINA,EDGECOMBE,2.4,UNUSED,37065
NORTH CAROLINA,FRANKLIN,0.7,DOMESTIC,37069
NORTH CAROLINA,GREENE,1.9,UNUSED,37079
NORTH CAROLINA,GREENE,1,UNUSED,37079
NORTH CAROLINA,GREENE,1,-,37079
NORTH CAROLINA,GREENE,0.2,UNUSED,37079
NORTH CAROLINA,GUILFORD,4.7,DOMESTIC,37081
NORTH CAROLINA,GUILFORD,3.3,DOMESTIC,37081
NORTH CAROLINA,HYDE,13.8,UNUSED,37095
NORTH CAROLINA,IREDELL,1,UNUSED,37097
NORTH CAROLINA,JONES,2.3,UNUSED,37103
NORTH CAROLINA,JONES,2,OTHER,37103
NORTH CAROLINA,JONES,1.9,PUBLIC SUPPLY,37103
NORTH CAROLINA,MONTGOMERY,9.5,DOMESTIC,37123
NORTH CAROLINA,MONTGOMERY,3.1,DOMESTIC,37123
NORTH CAROLINA,MOORE,13.8,DOMESTIC,37125
NORTH CAROLINA,NEW HANOVER,0.7,UNUSED,37129
NORTH CAROLINA,ONSLOW,19.9,PUBLIC SUPPLY,37133
NORTH CAROLINA,ONSLOW,12.2,UNUSED,37133
NORTH CAROLINA,ONSLOW,4.7,DOMESTIC,37133
NORTH CAROLINA,ONSLOW,4,PUBLIC SUPPLY,37133
NORTH CAROLINA,ONSLOW,1.7,UNUSED,37133
NORTH CAROLINA,ONSLOW,0.6,UNUSED,37133
NORTH CAROLINA,ORANGE,2.6,DOMESTIC,37135
NORTH CAROLINA,ORANGE,1.1,DOMESTIC,37135
NORTH CAROLINA,PASQUOTANK,20.9,UNUSED,37139
NORTH CAROLINA,PENDER,6.1,DOMESTIC,37141
NORTH CAROLINA,PENDER,2.6,UNUSED,37141
NORTH CAROLINA,PENDER,2.3,UNUSED,37141
NORTH CAROLINA,PENDER,2.1,DOMESTIC,37141
NORTH CAROLINA,PENDER,2,DOMESTIC,37141
NORTH CAROLINA,PENDER,2,UNUSED,37141
NORTH CAROLINA,PENDER,1.5,DOMESTIC,37141
NORTH CAROLINA,PERQUIMANS,3.6,UNUSED,37143
NORTH CAROLINA,PERSON,2.2,DOMESTIC,37145
NORTH CAROLINA,PITT,12.8,UNUSED,37147
NORTH CAROLINA,PITT,7,UNUSED,37147
NORTH CAROLINA,PITT,0.9,UNUSED,37147
NORTH CAROLINA,RANDOLPH,1.4,UNUSED,37151
NORTH CAROLINA,RANDOLPH,1.3,DOMESTIC,37151
NORTH CAROLINA,ROCKINGHAM,1.8,UNUSED,37157
NORTH CAROLINA,ROWAN,3.4,DOMESTIC,37159
NORTH CAROLINA,ROWAN,0.6,DOMESTIC,37159
NORTH CAROLINA,STANLY,5.7,DOMESTIC,37167
NORTH CAROLINA,UNION,12.9,DOMESTIC,37179
NORTH CAROLINA,UNION,7.2,DOMESTIC,37179
NORTH CAROLINA,WAKE,14.5,DOMESTIC,37183
NORTH CAROLINA,WAKE,4.1,DOMESTIC,37183
NORTH CAROLINA,WAKE,3.4,DOMESTIC,37183
NORTH CAROLINA,WARREN,16.8,DOMESTIC,37185
NORTH CAROLINA,WASHINGTON,35.4,UNUSED,37187
NORTH CAROLINA,WASHINGTON,31.3,UNUSED,37187
NORTH CAROLINA,WASHINGTON,1.2,UNUSED,37187
NORTH CAROLINA,WAYNE,2.1,UNUSED,37191
NORTH CAROLINA,YADKIN,3.1,COMMERICIAL,37197
NORTH CAROLINA,YADKIN,1.9,DOMESTIC,37197
OHIO,BUTLER,6,DOMESTIC,39017
OHIO,BUTLER,6,DOMESTIC,39017
OHIO,BUTLER,6,PUBLIC SUPPLY,39017
OHIO,BUTLER,5.4,PUBLIC SUPPLY,39017
OHIO,BUTLER,4.8,PUBLIC SUPPLY,39017
OHIO,BUTLER,3.9,UNUSED,39017
OHIO,BUTLER,3.8,UNUSED,39017
OHIO,BUTLER,3.8,PUBLIC SUPPLY,39017
OHIO,BUTLER,3,UNUSED,39017
OHIO,BUTLER,3,UNUSED,39017
OHIO,BUTLER,3,UNUSED,39017
OHIO,BUTLER,2.2,UNUSED,39017
OHIO,BUTLER,2,UNUSED,39017
OHIO,BUTLER,1.9,UNUSED,39017
OHIO,BUTLER,1.5,UNUSED,39017
OHIO,CHAMPAIGN,6,DOMESTIC,39021
OHIO,CHAMPAIGN,4.2,DOMESTIC,39021
OHIO,CHAMPAIGN,4.1,UNUSED,39021
OHIO,CHAMPAIGN,3.8,-,39021
OHIO,CHAMPAIGN,3.7,DOMESTIC,39021
OHIO,CHAMPAIGN,3.3,DOMESTIC,39021
OHIO,CHAMPAIGN,3.3,DOMESTIC,39021
OHIO,CHAMPAIGN,2.9,UNUSED,39021
OHIO,CHAMPAIGN,2.8,UNUSED,39021
OHIO,CHAMPAIGN,1.9,UNUSED,39021
OHIO,CHAMPAIGN,1.7,UNUSED,39021
OHIO,CHAMPAIGN,1.4,UNUSED,39021
OHIO,CHAMPAIGN,1.4,UNUSED,39021
OHIO,CHAMPAIGN,1.3,UNUSED,39021
OHIO,CLARK,6,DOMESTIC,39023
OHIO,CLARK,6,DOMESTIC,39023
OHIO,CLARK,6,DOMESTIC,39023
OHIO,CLARK,5.2,DOMESTIC,39023
OHIO,CLARK,4.7,UNUSED,39023
OHIO,CLARK,4.3,PUBLIC SUPPLY,39023
OHIO,CLARK,3.4,DOMESTIC,39023
OHIO,CLARK,3.2,UNUSED,39023
OHIO,CLARK,3.2,DOMESTIC,39023
OHIO,CLARK,3.1,UNUSED,39023
OHIO,CLARK,2.6,UNUSED,39023
OHIO,CLARK,2.1,UNUSED,39023
OHIO,CLARK,2.1,UNUSED,39023
OHIO,CLERMONT,3.7,DOMESTIC,39025
OHIO,DARKE,14.4,UNUSED,39037
OHIO,DARKE,1,UNUSED,39037
OHIO,GREENE,6,DOMESTIC,39057
OHIO,GREENE,6,PUBLIC SUPPLY,39057
OHIO,GREENE,5,DOMESTIC,39057
OHIO,GREENE,4.4,UNUSED,39057
OHIO,GREENE,3.9,UNUSED,39057
OHIO,GREENE,3.3,DOMESTIC,39057
OHIO,GREENE,3.2,PUBLIC SUPPLY,39057
OHIO,GREENE,3,PUBLIC SUPPLY,39057
OHIO,GREENE,2.9,UNUSED,39057
OHIO,GREENE,2.7,PUBLIC SUPPLY,39057
OHIO,GREENE,2.6,UNUSED,39057
OHIO,GREENE,1.9,UNUSED,39057
OHIO,GREENE,1.7,PUBLIC SUPPLY,39057
OHIO,GREENE,1.2,UNUSED,39057
OHIO,GREENE,0.8,UNUSED,39057
OHIO,HAMILTON,6,DOMESTIC,39061
OHIO,HAMILTON,6,DOMESTIC,39061
OHIO,HAMILTON,4.8,UNUSED,39061
OHIO,HAMILTON,3,UNUSED,39061
OHIO,HAMILTON,2.9,UNUSED,39061
OHIO,HAMILTON,2.4,UNUSED,39061
OHIO,HAMILTON,1.9,UNUSED,39061
OHIO,LOGAN,3.1,UNUSED,39091
OHIO,MIAMI,7.3,DOMESTIC,39109
OHIO,MIAMI,6.7,DOMESTIC,39109
OHIO,MIAMI,6,PUBLIC SUPPLY,39109
OHIO,MIAMI,5.4,PUBLIC SUPPLY,39109
OHIO,MIAMI,2.7,UNUSED,39109
OHIO,MIAMI,1.9,UNUSED,39109
OHIO,MONTGOMERY,7.5,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,6,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,6,DOMESTIC,39113
OHIO,MONTGOMERY,6,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,5.9,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,5.1,UNUSED,39113
OHIO,MONTGOMERY,4.8,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,4.7,UNUSED,39113
OHIO,MONTGOMERY,4.7,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,4.4,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,4.1,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,3.7,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,3.4,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,3.4,DOMESTIC,39113
OHIO,MONTGOMERY,3.4,UNUSED,39113
OHIO,MONTGOMERY,3.3,DOMESTIC,39113
OHIO,MONTGOMERY,3.3,UNUSED,39113
OHIO,MONTGOMERY,3.1,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,2,PUBLIC SUPPLY,39113
OHIO,MONTGOMERY,1.8,UNUSED,39113
OHIO,PREBLE,5,PUBLIC SUPPLY,39135
OHIO,PREBLE,3.6,UNUSED,39135
OHIO,PREBLE,1.6,UNUSED,39135
OHIO,SHELBY,4.8,UNUSED,39149
OHIO,SHELBY,1.2,UNUSED,39149
OHIO,WARREN,6,DOMESTIC,39165
OHIO,WARREN,5.6,PUBLIC SUPPLY,39165
OHIO,WARREN,4,UNUSED,39165
OHIO,WARREN,3.3,DOMESTIC,39165
OHIO,WARREN,1.5,UNUSED,39165
OHIO,WILLIAMS,10.8,DOMESTIC,39171
OHIO,WILLIAMS,8.4,DOMESTIC,39171
OHIO,WILLIAMS,7.7,DOMESTIC,39171
OHIO,WILLIAMS,6.1,DOMESTIC,39171
OHIO,WILLIAMS,5.7,DOMESTIC,39171
OKLAHOMA,OTTAWA,2.4,DOMESTIC,40115
OREGON,CLACKAMAS,0.6,DOMESTIC,41005
OREGON,CLACKAMAS,0.4,DOMESTIC,41005
OREGON,CLACKAMAS,0.3,DOMESTIC,41005
OREGON,CLACKAMAS,0.3,DOMESTIC,41005
OREGON,CLACKAMAS,0.3,DOMESTIC,41005
OREGON,CLACKAMAS,0.2,DOMESTIC,41005
OREGON,LANE,0.6,DOMESTIC,41039
OREGON,LANE,0.3,DOMESTIC,41039
OREGON,LINN,1.4,DOMESTIC,41043
OREGON,LINN,0.8,DOMESTIC,41043
OREGON,LINN,0.4,DOMESTIC,41043
OREGON,LINN,0.4,DOMESTIC,41043
OREGON,LINN,0.3,DOMESTIC,41043
OREGON,LINN,0.3,DOMESTIC,41043
OREGON,LINN,0.3,DOMESTIC,41043
OREGON,LINN,0.2,DOMESTIC,41043
OREGON,LINN,0.2,DOMESTIC,41043
OREGON,LINN,0.2,DOMESTIC,41043
OREGON,MARION,0.3,DOMESTIC,41047
OREGON,MARION,0.2,DOMESTIC,41047
OREGON,POLK,19.9,DOMESTIC,41053
OREGON,POLK,0.4,DOMESTIC,41053
OREGON,WASHINGTON,0.2,IRRIGATION,41067
OREGON,YAMHILL,4.1,DOMESTIC,41071
OREGON,YAMHILL,0.9,DOMESTIC,41071
OREGON,YAMHILL,0.5,DOMESTIC,41071
OREGON,YAMHILL,0.4,DOMESTIC,41071
PENNSYLVANIA,BERKS,7.8,DOMESTIC,42011
PENNSYLVANIA,BERKS,6.9,DOMESTIC,42011
PENNSYLVANIA,BERKS,4,DOMESTIC,42011
PENNSYLVANIA,BERKS,3.9,IRRIGATION,42011
PENNSYLVANIA,BERKS,2.7,DOMESTIC,42011
PENNSYLVANIA,BERKS,2.2,DOMESTIC,42011
PENNSYLVANIA,BUCKS,1.9,UNUSED,42017
PENNSYLVANIA,CARBON,19.6,DOMESTIC,42025
PENNSYLVANIA,CARBON,9.1,DOMESTIC,42025
PENNSYLVANIA,CARBON,2.5,DOMESTIC,42025
PENNSYLVANIA,CARBON,1.9,DOMESTIC,42025
PENNSYLVANIA,CARBON,1.4,DOMESTIC,42025
PENNSYLVANIA,FRANKLIN,13.8,DOMESTIC,42055
PENNSYLVANIA,FRANKLIN,8.2,DOMESTIC,42055
PENNSYLVANIA,FRANKLIN,7.4,DOMESTIC,42055
PENNSYLVANIA,FRANKLIN,4.3,DOMESTIC,42055
PENNSYLVANIA,FRANKLIN,3.8,DOMESTIC,42055
PENNSYLVANIA,LEHIGH,9.1,DOMESTIC,42077
PENNSYLVANIA,LEHIGH,6.1,DOMESTIC,42077
PENNSYLVANIA,MONROE,7.6,DOMESTIC,42089
PENNSYLVANIA,MONROE,3.6,DOMESTIC,42089
PENNSYLVANIA,MONROE,1.2,DOMESTIC,42089
PENNSYLVANIA,MONROE,0.2,DOMESTIC,42089
PENNSYLVANIA,NORTHAMPTON,6.2,DOMESTIC,42095
PENNSYLVANIA,NORTHAMPTON,2.5,DOMESTIC,42095
PENNSYLVANIA,NORTHAMPTON,2,DOMESTIC,42095
PENNSYLVANIA,PIKE,5.9,DOMESTIC,42103
PENNSYLVANIA,PIKE,2.6,DOMESTIC,42103
PENNSYLVANIA,PIKE,2,DOMESTIC,42103
PENNSYLVANIA,PIKE,1.1,DOMESTIC,42103
PENNSYLVANIA,SCHUYLKILL,31.4,DOMESTIC,42107
PENNSYLVANIA,SCHUYLKILL,10.9,DOMESTIC,42107
PENNSYLVANIA,SCHUYLKILL,5.2,DOMESTIC,42107
PENNSYLVANIA,SCHUYLKILL,3.3,UNUSED,42107
PENNSYLVANIA,SCHUYLKILL,1,DOMESTIC,42107
PENNSYLVANIA,WAYNE,2.7,DOMESTIC,42127
RHODE ISLAND,PROVIDENCE,3.1,DOMESTIC,44007
RHODE ISLAND,PROVIDENCE,0.6,PUBLIC SUPPLY,44007
RHODE ISLAND,WASHINGTON,8.7,DOMESTIC,44009
RHODE ISLAND,WASHINGTON,8.3,PUBLIC SUPPLY,44009
RHODE ISLAND,WASHINGTON,1.1,PUBLIC SUPPLY,44009
SOUTH CAROLINA,ALLENDALE,3.9,DOMESTIC,45005
SOUTH CAROLINA,ALLENDALE,1.7,UNUSED,45005
SOUTH CAROLINA,ALLENDALE,1.4,UNUSED,45005
SOUTH CAROLINA,ALLENDALE,0.5,UNUSED,45005
SOUTH CAROLINA,ANDERSON,3.6,PUBLIC SUPPLY,45007
SOUTH CAROLINA,BAMBERG,3.1,DOMESTIC,45009
SOUTH CAROLINA,BAMBERG,0.9,UNUSED,45009
SOUTH CAROLINA,BAMBERG,0.7,UNUSED,45009
SOUTH CAROLINA,BEAUFORT,8.4,DOMESTIC,45013
SOUTH CAROLINA,BEAUFORT,6.9,DOMESTIC,45013
SOUTH CAROLINA,BEAUFORT,3.9,DOMESTIC,45013
SOUTH CAROLINA,BEAUFORT,3,DOMESTIC,45013
SOUTH CAROLINA,BERKELEY,33.2,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,14.1,PUBLIC SUPPLY,45015
SOUTH CAROLINA,BERKELEY,10.1,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,9.2,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,7.9,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,7.6,DOMESTIC,45015
